timestamp,joint_1,joint_2,joint_3,joint_4,joint_5
14.463274717330933,482,600,520,397,499
14.493249416351318,482,601,520,397,499
14.519217491149902,482,600,520,397,499
14.545701265335083,482,597,519,397,499
14.575303077697754,482,596,519,397,498
14.602046251296997,480,593,519,397,499
14.628052234649658,480,588,518,397,499
14.654604196548462,479,582,519,397,499
14.685808181762695,479,576,518,397,499
14.712838172912598,479,568,519,397,499
14.739142417907715,479,561,519,397,499
14.767494440078735,479,551,519,397,499
14.793548107147217,479,544,519,397,499
14.81936502456665,479,537,518,397,499
14.847532510757446,479,528,518,397,499
14.873592376708984,480,518,519,397,499
14.899653434753418,481,508,519,397,499
14.925831079483032,480,499,519,397,499
14.951735973358154,481,489,519,397,499
14.977691411972046,482,479,519,397,499
15.003579139709473,482,469,520,397,499
15.029742956161499,482,459,520,397,499
15.05671763420105,482,448,520,397,499
15.082990169525146,483,437,520,397,499
15.109019756317139,483,428,520,397,499
15.135051965713501,483,416,520,397,499
15.161169290542603,484,406,520,397,499
15.187206268310547,482,395,520,397,499
15.213253498077393,482,384,520,397,499
15.23956823348999,483,373,520,397,499
15.26533579826355,482,364,520,397,499
15.291435480117798,482,354,520,397,499
15.317135334014893,482,343,520,397,499
15.343282699584961,482,333,520,397,499
15.36928391456604,482,325,520,397,499
15.395337343215942,482,314,520,397,499
15.42145562171936,482,306,520,397,499
15.447081089019775,482,300,520,397,499
15.473041772842407,481,291,520,397,499
15.49944019317627,479,284,520,397,499
15.525357723236084,480,277,520,397,499
15.552634716033936,481,270,520,397,499
15.578425884246826,481,263,520,397,499
15.604479312896729,481,257,520,397,499
15.630588293075562,482,248,520,397,499
15.656341314315796,481,241,520,397,499
15.68251085281372,482,234,520,397,499
15.708491325378418,482,227,520,397,499
15.734351873397827,482,221,520,397,499
15.76044225692749,482,216,520,397,499
15.786295413970947,482,211,520,397,499
15.812231063842773,482,206,520,397,499
15.838231086730957,482,203,520,397,499
15.864238262176514,482,203,520,397,499
15.890328645706177,482,202,520,397,499
15.916234970092773,481,203,520,397,499
15.942580699920654,481,203,520,397,499
15.968354940414429,481,204,520,397,499
15.994410514831543,480,205,520,397,499
16.020423650741577,479,208,520,397,499
16.046466827392578,479,212,520,397,499
16.072426080703735,479,220,520,397,499
16.09847664833069,479,228,520,397,500
16.124525547027588,479,241,520,397,499
16.150365114212036,479,252,519,397,499
16.176296710968018,479,263,519,397,499
16.202293395996094,479,275,520,397,499
16.228678226470947,479,285,520,397,499
16.254640102386475,479,298,520,397,499
16.28035259246826,479,312,520,397,499
16.306610584259033,479,325,520,397,499
16.332865476608276,479,340,520,397,499
16.35856294631958,479,351,520,397,499
16.384483814239502,479,365,520,397,499
16.41054368019104,479,378,520,397,499
16.436455488204956,479,390,520,397,499
16.46263885498047,479,405,520,397,499
16.48861527442932,479,417,520,397,499
16.51427721977234,479,430,520,397,499
16.54045009613037,482,443,520,397,499
16.566533088684082,482,454,520,397,499
16.592737436294556,482,464,520,397,499
16.61850142478943,482,476,520,397,499
16.64446496963501,482,487,520,397,499
16.671603202819824,482,497,520,397,499
16.698670864105225,482,507,520,397,499
16.724910259246826,482,518,520,397,499
16.752014636993408,482,528,520,397,499
16.777778148651123,482,536,520,397,499
16.803829431533813,482,542,520,397,499
16.829784393310547,482,550,520,397,499
16.855698585510254,479,554,520,397,499
16.881762981414795,480,559,520,397,499
16.907893419265747,479,563,520,397,499
16.933813333511353,479,564,520,397,499
16.959751844406128,479,567,520,397,499
16.985772132873535,479,568,520,397,499
17.011797428131104,479,568,520,397,499
17.03991961479187,484,568,520,397,499
17.06584143638611,483,568,519,397,499
17.09176802635193,483,568,519,397,499
17.11894178390503,484,568,519,397,499
17.144917726516724,482,568,519,397,499
17.170827627182007,484,568,519,397,499
17.197097301483154,484,568,519,397,499
17.223045825958252,484,568,519,397,499
17.24906587600708,487,567,519,397,499
17.27505922317505,492,567,519,397,499
17.301226139068604,495,566,519,397,499
17.327568531036377,500,566,519,397,499
17.353453159332275,505,566,519,397,499
17.379531383514404,511,566,519,397,499
17.4055757522583,517,565,519,398,499
17.431782245635986,525,566,519,397,499
17.45785140991211,534,565,519,397,499
17.4832980632782,544,565,519,397,499
17.50988745689392,552,565,519,397,499
17.535552263259888,561,566,519,397,499
17.5615656375885,572,567,519,397,499
17.58757734298706,582,568,519,397,499
17.613495349884033,591,568,519,397,499
17.639343738555908,601,568,520,397,499
17.66555428504944,610,568,520,397,499
17.691426038742065,619,568,520,397,499
17.71743869781494,629,568,520,397,499
17.74361562728882,637,568,520,397,499
17.769259929656982,647,568,520,397,499
17.795250415802002,658,568,520,397,499
17.821213960647583,667,568,520,397,499
17.847169637680054,674,568,520,397,499
17.87326192855835,684,568,520,397,499
17.899250030517578,691,568,520,398,499
17.925025463104248,699,568,520,397,499
17.951037168502808,706,568,520,397,499
17.977078914642334,712,568,520,397,499
18.002981901168823,718,568,520,397,499
18.02904200553894,722,568,520,397,499
18.055270433425903,726,568,520,398,499
18.08150053024292,730,568,520,397,499
18.107803106307983,732,568,520,397,499
18.1342613697052,733,568,520,397,499
18.16079568862915,734,568,520,397,499
18.186837434768677,733,568,520,397,499
18.212911128997803,734,568,520,397,499
18.238947868347168,733,568,520,397,499
18.26483964920044,734,567,520,397,499
18.29088258743286,734,566,520,397,499
18.31697154045105,733,564,520,397,499
18.342993021011353,733,564,520,397,499
18.369983196258545,733,564,520,397,499
18.39609932899475,733,563,520,397,499
18.42230463027954,733,563,520,397,498
18.448102951049805,732,563,520,397,499
18.473993062973022,730,561,520,397,499
18.49982786178589,731,560,519,397,499
18.52596163749695,729,560,519,397,499
18.551836013793945,730,559,519,397,499
18.577820539474487,729,559,519,397,499
18.604329109191895,728,558,519,397,499
18.629781246185303,726,558,519,397,499
18.655922651290894,722,559,519,397,499
18.68187642097473,718,560,520,397,499
18.70770263671875,712,559,519,397,499
18.73381519317627,706,559,519,397,499
18.75976872444153,699,559,518,397,499
18.785741806030273,691,559,519,397,499
18.81183648109436,681,559,519,397,499
18.83774209022522,674,559,519,397,499
18.863890886306763,663,558,519,397,499
18.89004635810852,653,558,518,397,499
18.915565729141235,641,558,519,397,499
18.94193959236145,631,558,519,397,499
18.967973232269287,619,558,519,397,499
18.99381685256958,607,558,519,397,499
19.019920110702515,596,558,519,397,499
19.04582381248474,586,558,518,397,499
19.071553945541382,575,558,519,397,499
19.097770929336548,566,558,519,397,499
19.123703718185425,555,558,518,397,499
19.149753093719482,546,558,519,397,499
19.175387382507324,536,558,518,397,499
19.201639413833618,526,558,519,397,499
19.22762656211853,516,558,519,397,499
19.25373411178589,507,558,518,397,499
19.279643774032593,500,558,518,397,499
19.306952953338623,495,558,518,397,499
19.332841157913208,487,558,519,397,499
19.358763933181763,484,558,519,397,499
19.384870529174805,482,558,518,397,499
19.411198616027832,479,557,518,397,499
19.436923265457153,479,557,518,397,499
19.463274002075195,479,556,519,397,499
19.489641189575195,479,553,519,397,499
19.515670776367188,479,550,518,397,499
19.545691967010498,479,545,518,397,499
19.573561429977417,482,540,517,397,499
19.60123372077942,482,532,516,397,499
19.629862785339355,483,524,513,397,499
19.656736612319946,483,515,508,397,499
19.68597984313965,481,506,502,397,499
19.71442985534668,484,495,494,397,499
19.741209268569946,482,483,488,397,499
19.76728844642639,484,474,480,397,499
19.793376684188843,484,464,472,397,499
19.821613788604736,484,454,464,397,499
19.847801208496094,482,444,456,397,499
19.874018669128418,483,434,450,397,499
19.899703979492188,483,427,441,397,499
